-2813981.30470677,5319652.35850017,1663405.35596467
-2773605.92426687,5528721.90731128,1505733.59036005
-2613455.40956355,5499991.30936267,1491824.59587597
-2619846.17596701,5505504.26214423,1661227.27174159
-2655892.52851867,5500707.65596615,1637500.96616962
-2809221.10950013,5391373.30417907,1559010.19373945
-2608720.44831213,5405339.69828765,1698331.30692015
-2787063.74582036,5366962.20247411,1545292.66237969
-2600178.21174727,5395401.25810772,1703903.8189563
-2870612.20843151,5447413.85045729,1578523.48743624
-2700246.57107087,5524097.55963437,1580657.76449815
-2596360.95264984,5421503.44750296,1633900.103541
-2678028.92690965,5551323.47305373,1545070.11870832
-2744715.7936171,5422290.02894537,1545270.60505701
-2700556.87550469,5435503.48642848,1435879.97166303
-2690492.65677515,5502919.40344756,1661663.01187508
-2788894.29646115,5359131.97218345,1573607.89263302
-2769291.13092342,5492791.29073129,1631025.73212586
-2733704.75528056,5447400.6031874,1666800.22586815
-2866805.11629889,5448535.41053208,1486358.60157833
-2618134.75900782,5402025.83919531,1661640.23255007
-2757291.37201836,5348657.3084314,1681495.0666626
-2782868.0251305,5400681.33109214,1490598.91129541
-2654879.88631515,5409402.15194996,1623458.34614504
-2729373.2944234,5425937.27809184,1506072.6693462
-2587675.44815523,5492230.64429508,1483081.52796575
-2614551.2725871,5565820.64409954,1467574.53738699
-2709259.15707676,5412060.20006374,1609764.88067825
-2789179.06321814,5395267.9671812,1572135.13462789
-2844850.80421392,5395275.8530553,1678645.20194119
-2632483.23884556,5546565.29800242,1498072.49510693
-2727485.29830829,5421475.41856135,1450213.94056056
-2743247.81707401,5524258.4007724,1560892.70270692
-2570494.78333721,5503486.87727693,1551994.85821475
-2681316.94872178,5494747.20264651,1667693.64747563
-2617874.71166538,5491806.59655918,1438583.30023349
-2838884.96509562,5480778.09068393,1432779.26285211
-2686252.90015407,5523861.92378349,1621389.3762493
-2738606.48846349,5472305.70600145,1412906.84344111
-2660919.03858272,5579498.07692893,1463723.29081177
-2724814.32772135,5392824.86160199,1617326.8057277
-2629019.55323783,5441074.64555491,1557375.71092461
-2775149.50028738,5455423.34265834,1586706.27452189
-2776755.18891977,5433820.15787163,1672381.21952669
-2811084.65971169,5459356.09426206,1677886.91840314
-2707318.20114202,5465438.82225418,1567307.07674726
-2581022.30537845,5472187.89458922,1479243.52403681
-2642513.77879465,5493944.70056883,1437894.5070701
-2835291.8765009,5391284.01302912,1696068.33610529
-2598303.62914446,5457961.76269834,1711459.72538481
-2778982.83688488,5343509.80800676,1695804.34630684
-2750627.93552247,5489280.6103175,1624355.30703484
-2872172.18991427,5404408.62968902,1433769.62381121
-2592793.74487454,5501359.73543265,1419391.37956329
-2704616.49057982,5465641.143546,1459378.82105989
-2638943.30377379,5577698.18468119,1425678.0442988
-2853584.64440292,5392739.07408313,1643598.50290331
-2588099.67980461,5546683.4116712,1451922.01152398
-2821225.08285059,5460239.32324374,1625235.37446985
-2805867.63186951,5401085.05968531,1661681.94784311
-2840069.54361429,5431147.23596475,1596907.37722901
-2606762.36788112,5526300.188006,1528018.39014259
-2662340.67314641,5410746.11844129,1656962.0453462
-2666488.19682478,5520908.6576357,1508691.15471432
-2812268.4520902,5425368.22050054,1508581.29076788
-2715249.35507485,5495279.98567225,1671849.52074017
-2812055.36185065,5348928.44489217,1553404.49650285
-2655380.46661909,5555752.09044447,1500366.64689104
-2652010.81149753,5488047.77960125,1644547.79783883
-2621620.80846343,5512026.45176723,1454154.6815921
-2586394.42045916,5444921.32977756,1689967.61989549
-2857179.1255422,5463450.13319588,1489085.13269031
-2757693.85538013,5473751.67035012,1433534.66374855
-2720252.55236332,5420497.95197914,1415071.57073196
-2597551.78402432,5461851.4098922,1644269.89182189
-2835437.70227418,5433136.34529382,1682798.69869715
-2774853.78935274,5477550.04088163,1659520.43622116
-2669577.39695017,5460653.36267434,1648696.35460015
-2710581.1318319,5427152.69343079,1714492.67583275
-2695186.94405043,5476034.42344487,1556373.64086865
-2608334.00459654,5535993.04476421,1669848.69436864
-2657644.45983736,5517309.87197177,1546795.71412545
-2574837.17279762,5429940.81257869,1692398.85522821
-2632958.93343743,5507312.94849875,1400131.1000505
-2633603.32484234,5467373.48253257,1721974.67278016
-2670647.95799716,5415109.17303087,1574350.39632355
-2620522.73722736,5581794.648536,1531583.63720884
-2853618.00599802,5433463.70658199,1596109.34622953
-2826821.92800751,5353759.79015327,1487938.61959177
-2754933.81697872,5532167.977847,1471176.77667706
-2718812.45362575,5460787.50450352,1623003.88594399
-2680551.27755063,5492742.66112996,1632609.22640338
-2850308.35414568,5429000.20257082,1675017.48284306
-2707485.50960234,5524776.24694668,1528866.63531338
-2622967.95795312,5540517.76978998,1489884.10885104
-2819743.65860391,5453631.41869986,1524369.37908316
-2683708.77356048,5461421.51437171,1505293.74117838
-2646550.28280491,5492972.30228023,1711727.52697322
-2656854.77225529,5396651.06249391,1630742.1130946
-2623915.71348191,5553604.75658719,1505810.49959164
-2631860.36435463,5543703.86878209,1612593.37699065
-2832907.83645498,5367148.41484282,1648779.77322261
-2818786.32378463,5330867.64848257,1665250.31514904
-2730717.25491882,5423382.75972974,1695897.29825314
-2562833.86303837,5451400.95850049,1579202.09204182
-2663658.59548074,5533601.11154111,1431312.14433656
-2700797.55676159,5522897.59766561,1483402.61988092
-2813944.19832947,5413935.49923387,1693038.23919108
-2558412.04497209,5474999.40107097,1523462.7917975
-2600124.66916236,5543348.15609025,1627697.36831914
-2622044.37298831,5495509.76128582,1660216.8763253
-2789925.03520653,5487998.20121101,1495604.1356652
-2799484.53920715,5448338.12789909,1591983.12513678
-2778228.10039318,5465959.64222095,1483317.1751022
-2694172.24231793,5438626.65563444,1393916.45779496
-2699743.02998165,5381633.79286284,1635838.69085267
-2676217.63403778,5514155.87692906,1412783.69329365
-2788971.79437969,5418822.06642196,1529323.57288889
-2665274.77953466,5571123.49708973,1501935.09286103
-2780494.25435526,5442852.45882383,1470011.03116769
-2601401.79520442,5441595.85277029,1603590.36288739
-2670203.52351091,5449250.57850217,1699190.1315787
-2780763.46349786,5486676.08127361,1412817.86840411
-2816089.10271745,5446580.4062712,1659186.21028812
-2581361.15633571,5474908.98286662,1655803.94758085
-2796157.8126926,5306043.13902657,1676951.17130558
-2770047.2705703,5360636.90988645,1709824.25239867
-2735209.87939444,5495496.81561542,1447968.19122869
-2692947.71866643,5446952.359824,1567141.17979107
-2688644.11288478,5430426.28540626,1665197.27096141
-2646326.43099611,5445286.17350607,1601179.74013206
-2697841.66952535,5405001.66078005,1704759.43954283
-2707014.56362549,5421771.36693795,1707807.07865762
-2765997.07885182,5324116.11255682,1697351.52046276
-2814220.06632891,5432778.88733604,1425535.49252966
-2756217.81787528,5425066.39228488,1541933.15309196
-2680765.12939362,5463472.35203544,1502809.12810031
-2800633.01591725,5394959.76865283,1438465.34548026
-2750923.70158837,5493832.49388724,1454253.41735367
-2654597.85899145,5430174.8643471,1655551.64105383
-2843572.55212455,5389437.55768919,1573597.7803576
-2819046.05382464,5385964.69894897,1712319.9886098
-2720687.06291789,5421154.08898298,1723518.22265404
-2748032.33605535,5424308.72971988,1531506.11886088
-2767525.20520092,5488015.75093598,1534987.49777854
-2618690.62184518,5459947.68675031,1463885.01267041
-2638072.71218766,5431994.14635754,1532947.66442022
-2734029.94450764,5504586.759228,1499306.21541023
-2654939.17450373,5518659.90981393,1559204.02323515
-2790626.32905816,5353229.96719842,1528105.58279323
-2625049.20916478,5482757.0899306,1480542.16849672
-2637813.14238284,5486418.46867808,1440501.03064626
-2621871.19192948,5493875.14931636,1536363.06533036
-2624640.72568938,5457745.83831284,1557814.14005271
-2712290.06657606,5486191.22012459,1512517.88099709
-2640866.22392732,5430612.79345137,1613077.66650883
-2867355.49910862,5445300.66798717,1561442.2661996
-2702843.61035225,5471042.69592845,1545687.83500701
-2607587.14095746,5453576.53591289,1651345.54876356
-2839747.43855109,5405564.72929063,1675873.79144426
-2845552.6876194,5365423.70507146,1645254.71519717
-2700015.68475777,5459081.77092094,1662542.30489312
-2592044.45938803,5475259.71872262,1556391.6369881
-2639881.53429879,5467139.93466468,1578016.7610778
-2661489.5950539,5402632.94638482,1590647.48674946
-2735806.3374697,5419574.32882702,1424616.69439144
-2657448.61655367,5500470.45169806,1483202.37863768
-2771921.91598848,5485443.49173045,1618321.77720222
-2793971.19702764,5452000.95602019,1507505.15305542
-2650396.75280782,5515678.52051627,1662917.72645396
-2590539.89092812,5467418.56120609,1476045.03081536
-2677536.44338789,5516612.09123651,1419372.8931404
-2653607.31453013,5451241.34641796,1488983.82045637
-2688641.39768629,5446632.28940856,1579192.0018817
-2707550.86111343,5424915.89154036,1716225.38754446
-2618793.17510541,5550991.81404713,1641232.70060481
-2617742.64284336,5418089.88078492,1618481.99994514
-2797234.97218013,5395711.70209463,1581032.07681109
-2604523.60271203,5563181.05714397,1589290.5443504
-2834612.20246501,5379378.12586319,1689316.25370329
-2767146.61842718,5386367.68113478,1519508.15710885
-2717194.50871424,5457998.86646761,1551904.72971152
-2751477.67701439,5462252.6997384,1472378.83408295
-2639920.4565657,5482447.32432804,1650183.77609864
-2726836.05767669,5498826.22342953,1592571.32703021
-2874135.33413035,5430757.14401182,1529812.41872936
-2740126.72082678,5462279.11677437,1638099.54188908
-2739293.36682929,5478979.67646274,1441309.15030342
-2657445.477584,5523050.71667351,1407632.59105568
-2719633.37815132,5462690.76694263,1600457.07187122
-2725879.20507287,5379473.46958315,1602344.87752438
-2781338.66792737,5449885.55313696,1598883.58313936
-2667013.08688487,5423300.6761788,1690600.60977442
-2690926.05414759,5492303.003558,1617293.3350715
-2874398.68343718,5414173.92251023,1583302.79297232
-2604742.26125617,5557191.90773838,1494906.46475469
-2827753.44806946,5396254.8472263,1413997.11533853
-2827229.67799544,5375988.33798492,1638624.85715373
-2812195.63647631,5427929.60605034,1456874.28139717
-2629153.15063766,5562987.25826128,1505793.66586592
-2684940.68047258,5557627.39140048,1503387.74234605
-2663835.27642478,5460203.34119288,1576390.3301828
-2741409.25504444,5371234.4933035,1562689.93645915
-2629557.74703296,5535427.10490694,1672584.53414607
-2789169.98696516,5435609.83368279,1695309.90211057
-2626272.60076365,5550835.23781015,1675826.69452451
-2726188.19835765,5359398.02539376,1702059.92071678
-2732061.94540619,5483857.18812695,1465582.38103354
-2785749.33009429,5388713.52874106,1703997.343714
-2773391.07875955,5409175.23725462,1408824.18187515
-2850917.28323915,5427627.90338875,1486888.12054412
-2847410.45733519,5429786.69951414,1408843.58339152
-2655707.82111519,5444407.62118679,1613736.39503654
-2788020.31471293,5449151.76686508,1710625.35579489
-2631446.92273236,5493870.13172571,1589201.84131938
-2598636.27684927,5549606.52721476,1457429.35241626
-2768648.35034424,5379762.90530225,1554840.34590165
-2711878.05732545,5439169.9085112,1583986.83556824
-2749754.97416073,5529705.5533467,1480019.62762741
-2836161.34249723,5398847.44647143,1507109.69625358
-2764939.97532074,5466631.51394811,1647305.19955192
-2759061.65700343,5449482.40475424,1586935.82245067
-2834572.25877359,5427035.644169,1451749.58916495
-2789244.13212593,5377214.0509292,1515745.37613678
-2737253.36668441,5435291.94124535,1528270.56213948
-2610762.31967408,5461608.75709605,1580669.05260619
-2685121.58876662,5574340.96728455,1425432.84940647
-2826626.64905567,5393181.43383334,1590284.39818338
-2547258.84095703,5441270.4963758,1688077.44206942
-2755937.5580009,5534882.75632562,1454121.57236055
-2609750.51303904,5470526.5435043,1635177.96409741
-2864699.33650759,5402255.23979536,1731474.79492398
-2783254.95862814,5430054.01125661,1604274.62666076
-2700372.49677663,5415774.40457853,1628382.88886767
-2744227.29222037,5524997.8619377,1517347.98695951
-2578257.46097064,5484328.30956618,1542789.54857905
-2780708.94301585,5446653.69307719,1418353.14586703
-2570750.21815854,5481165.55598974,1516534.75878182
-2595852.351561,5512886.10612817,1518501.51833306
-2740284.71043751,5480593.72895396,1501940.19828651
-2585470.66767528,5472030.17580082,1661344.73522384
-2814354.20402634,5416834.99268098,1551239.52150758
-2824966.21262967,5437678.66961492,1678785.57577684
-2765009.03690029,5387682.47798298,1653366.03078983
-2601951.75034734,5467478.19951279,1482515.2748807
-2783625.22192613,5468169.25862411,1429967.13956143
-2735918.83605594,5474050.76560857,1421664.99877954
-2844448.59299328,5367940.60280811,1606870.12160177
-2783463.47183937,5475375.79471569,1552016.16251379
-2780380.68320347,5363670.86081809,1688502.85321268
-2731750.0577451,5512398.01312734,1552158.50596299
-2697535.28435883,5458725.58450038,1447616.53790149
-2830265.10188544,5442467.13583919,1589398.26823472
-2604642.07672865,5522529.13543901,1717467.55205669
-2597099.28033883,5469598.35829412,1609415.36809392
-2645489.9573289,5541364.95510787,1541485.04016676
-2718804.53861467,5531964.95345277,1501219.68613587
-2794093.27747259,5368743.99525756,1671983.87768352
-2805515.47480701,5410055.21989768,1716879.70992687
-2612894.82514877,5557362.86227985,1535611.18011159
-2686745.63517552,5460723.81474857,1417886.73754812
-2746520.46610321,5489309.64345,1468689.02004169
-2718388.54646279,5512250.04276486,1604665.96359352
-2796231.52634083,5494886.73426334,1476744.07302249
-2773782.90802396,5471229.85560656,1504902.21257714
-2640874.9688827,5444481.76509958,1541375.97862873
-2701204.60299786,5466684.33645671,1514577.63895136
-2602069.04061832,5568361.71333828,1516970.77706696
-2869264.40174994,5407181.26422178,1558769.53894566
-2612142.54757366,5476100.49710505,1469767.1693095
-2600594.41765318,5496968.49948078,1403575.64276518
-2682040.7180847,5470561.81576418,1618677.16492003
-2659943.74091551,5553134.79148244,1465608.90292813
-2703687.24622005,5430098.24047259,1660407.05567839
-2697694.06460111,5526567.62828968,1548593.34307743
-2833246.7836596,5361274.49177855,1499571.08060902
-2847961.9682953,5410565.11308732,1654363.82362168
-2602959.6581837,5542104.54705252,1656821.45556652
-2830335.57568504,5504029.56071838,1478387.95102776
-2678765.02389912,5539475.94658219,1450656.41244284
-2707330.29737223,5485455.35655119,1461116.0571732
-2710513.40307331,5402494.91356182,1595293.81121195
-2814356.61702503,5331537.6197644,1663399.54503333
-2725892.66603622,5526777.48979084,1586474.03991312
-2879061.52320813,5426338.02499429,1464484.1119644
-2657025.04085691,5470866.37255575,1634768.86377381
-2764839.86903599,5402204.44332979,1696653.27894227
-2807203.89642388,5509681.64642975,1492244.39715375
-2711238.62373975,5410118.95063743,1679571.478624
-2783368.71738636,5440510.09639816,1472387.40882338
-2768120.14243358,5432839.2472358,1680682.55283717
-2619483.37713638,5483386.8189447,1682717.67602937
-2634746.93852113,5552754.72335262,1586783.93797441
-2876581.52076725,5410691.48456273,1566374.18746559
-2597395.08049058,5442285.0627844,1680069.13400221
-2628241.65148191,5611255.37173505,1443030.83477304
-2752436.24556222,5476515.06730938,1577665.3885029
-2794045.95200283,5334172.85920227,1587047.60859112
-2763866.64255904,5422632.75369812,1642512.40505206
-2662146.13062385,5563477.63975215,1492250.38113345
-2677004.96069288,5462818.0100022,1402168.11802634
-2751090.34843968,5546366.76572988,1466974.96440047
-2871695.45326256,5413423.11841543,1666121.94046117
-2619712.84538708,5499945.33901248,1724709.44855596
-2810343.03277837,5383338.65336634,1521728.89332406
-2719034.60277086,5351568.8693478,1707254.06697353
-2708576.01665605,5521860.31840534,1520774.98011064
-2634792.03763155,5505948.64231331,1445541.80065422
-2685733.48026425,5437809.92488005,1519060.4989689
-2686762.75720391,5401539.63855956,1570500.25623075
-2585869.40395965,5455203.45132593,1595522.10025501
-2751770.08676691,5455023.52729426,1583524.33227067
-2623481.54465059,5456415.48164753,1493052.91175504
-2703941.21723762,5506323.77154864,1460293.20198459
-2778030.48813297,5511760.60874088,1467091.21236191
-2673846.36411934,5542117.79959049,1457277.35504713
-2642877.88191284,5449732.54785302,1626429.3476127
-2729404.49492063,5391309.02316375,1540311.90077227
-2640745.69241897,5463656.50285333,1429101.13638692
-2799647.66825547,5384236.92605471,1626609.03092641
-2841608.43555496,5356011.50288441,1450104.33622921
-2781065.67600521,5413518.94740337,1666297.41468283
-2703366.5556797,5534965.36231422,1587131.53177576
-2756053.10750078,5467384.94463548,1589232.51593775
-2645812.55039687,5591371.73872816,1489126.33367211
-2802707.64352001,5334089.91382513,1643184.88313475
-2832463.60820874,5409041.43636472,1577350.80227295
-2834424.43746766,5455735.41798671,1603573.67861953
-2676826.14324472,5541677.74155503,1554316.45484209
-2755563.66412946,5459096.7287817,1646088.06140048
-2614179.92663915,5588917.49980389,1439620.22574658
-2674384.91722874,5416970.84897964,1583512.94823649
-2638578.87028251,5424741.55208096,1671206.52987695
-2634977.76409976,5528205.38823096,1555705.5839271
-2630334.95585571,5505632.81689052,1619097.12745939
-2700510.90067927,5471602.0935659,1500938.04951384
-2598877.21319527,5502269.58590396,1599378.60940411
-2767597.02814705,5479963.39969841,1501886.17376282
-2680406.64097168,5396623.09641714,1648243.90345273
-2780141.90157139,5435716.21708793,1669063.35961541
-2733880.46411715,5342548.22752432,1693600.42934356
-2769619.48003279,5455538.10181984,1552719.81244134
-2578157.63073752,5503574.27492905,1546523.74581191
-2606816.487212,5538156.61749478,1606266.98123576
-2684743.34826463,5514600.6356151,1692723.56299981
-2719603.76506031,5432677.33877804,1403395.22994065
-2774500.14695712,5453887.7752188,1466022.63281915
-2667855.13744831,5416341.91673183,1700359.469715
-2787944.12966312,5364744.72214578,1704151.34566534
-2769728.67703552,5399718.63200077,1542936.8434775
-2811666.44746303,5308981.04189624,1647058.90679071
-2700063.02314582,5393311.46216593,1693584.48051941
-2643719.5173214,5426331.26300148,1608347.37468113
-2583870.74695617,5462053.45402031,1509231.75645892
-2740510.70888343,5417562.66896277,1527707.00910538
-2825005.6987487,5464825.47554026,1559404.29849242
-2703172.16897292,5476584.33916847,1629496.35159597
-2632229.39354057,5575456.48237157,1571884.72718053
-2626007.8829274,5432299.88663381,1702502.51765054
-2600127.88131672,5460851.66566288,1504813.60937955
-2650621.38302195,5472584.5295159,1507669.73642446
-2675016.28550683,5407670.3642545,1682876.32091062
-2747082.24240466,5490240.68834217,1592492.79958555
-2708466.40346177,5462806.36934584,1650859.05463121
-2837039.18478911,5420736.31223859,1444835.60091295
-2730575.04914987,5463747.19442301,1553117.27929974
-2841669.61987078,5382674.94236408,1420578.12127261
-2735088.35772438,5388093.70162406,1606919.02061621
-2854438.56202456,5397226.41326808,1637525.81500944
-2633618.71362265,5466853.02335303,1700580.70238332
-2754740.35813649,5399871.5547758,1611011.46154626
-2648281.34614495,5461877.04299121,1623347.41606692
-2779011.43628937,5450489.13589978,1692269.12377702
-2807768.46903035,5490305.02204658,1573116.68780345
-2620230.82813565,5567270.53041758,1566422.04627108
-2655959.11405362,5502845.58825328,1673796.23055995
-2633183.38993015,5478171.0765887,1671292.39520486
-2778177.22690159,5451656.93636507,1467012.02049357
-2805467.5134851,5381642.35250028,1400071.59074858
-2678981.29023768,5484611.81682434,1418611.09791168
-2784098.14607324,5384504.95683937,1437401.70084216
-2810719.28293168,5510165.25523128,1476687.43339051
-2567161.07910519,5500244.66697454,1601547.20951535
-2738708.26182548,5420190.14433975,1402235.87411536
-2703627.05345982,5504116.34484416,1565808.94963178
-2804278.40569472,5330514.0233208,1606800.903245
-2567486.08928761,5505125.42141724,1431039.33203963
-2738370.9627791,5519472.61050827,1492808.43021087
-2693062.15713069,5455456.65361183,1491701.9336147
-2741309.59129315,5526509.73391989,1473154.030525
-2829345.19307901,5479296.79428892,1523912.95675395
-2670266.73245982,5482769.78724108,1668830.58563306
-2819194.68784551,5449430.98573879,1507995.39329463
-2708818.96174779,5453517.04762127,1657602.79034535
-2598390.65572876,5545133.77728973,1590963.64937794
-2637181.05311252,5522111.99516437,1590512.62168825
-2762163.46182576,5382610.6655971,1631633.10016688
-2676719.47619148,5387385.57454939,1636783.2042152
-2630758.58579327,5525880.36141535,1709031.01491834
-2701504.6781035,5533175.27197715,1458650.43626433
-2734858.13350043,5408897.93277346,1656124.67038354
-2624196.82327136,5483201.94377854,1457033.37494715
-2788441.1138293,5422162.19753079,1407714.90611144
-2656935.01799616,5513670.85120632,1446198.64659734
-2882797.00535148,5478768.36961987,1465123.93351503
-2657820.6590694,5496207.11302617,1442858.67055101
-2758230.98512367,5344775.6833382,1690960.46008529
-2665287.92969215,5571370.56311089,1509039.74017035
-2652009.73810596,5470709.45848107,1711924.94580931
-2612880.53653426,5534254.89705463,1619083.00743455
-2732858.76595955,5426927.94560169,1687015.86610253
-2790425.83406824,5464703.37980551,1530969.57230668
-2715580.222477,5413497.49664241,1467241.40815295
-2733331.59259465,5536024.56895859,1479302.30206441
-2778114.55979179,5468077.3941791,1591046.43520461
-2748027.20836808,5406631.54801203,1475638.27025351
-2771903.44875181,5431481.17603639,1500780.35502199
-2783408.80798192,5484652.17697785,1415591.89324979
-2853468.63004289,5403961.21715096,1599447.77234629
-2612065.91444141,5445263.14594777,1707258.8301927
-2753036.65054096,5373464.1838515,1668565.85434645
-2648574.55700214,5501195.62829673,1402634.23432331
-2580656.41480959,5445101.24293644,1592562.55009137
-2784860.40260998,5507851.58140312,1537343.04599488
-2725102.06145271,5501632.76837805,1446247.62572558
-2737533.63556034,5520488.09100896,1596870.73626191
-2758000.76077746,5416191.27047711,1533012.38349477
-2780140.02188042,5383919.30695064,1562114.42454704
-2660095.54006938,5441788.40414791,1686315.59758989
-2809526.95399927,5517332.62958494,1470590.20816991
-2729194.75045061,5534630.65400358,1562866.62866455
-2803727.94404987,5379997.89634496,1410648.52165335
-2839159.81062272,5454265.67102395,1538996.82536488
-2624350.76081941,5436156.27371541,1625179.20906231
-2776596.91692574,5487114.65023607,1442237.32393904
-2740840.42830612,5438495.85669993,1620964.5524909
-2763998.24239625,5514235.05208605,1514985.84920778
-2805057.15280292,5363339.66409565,1587767.86533103
-2668605.22229211,5521667.72070468,1457368.53478021
-2683483.71901109,5513132.27777736,1553394.17507413
-2636475.39294956,5563014.23311731,1415930.56830693
-2857451.32837241,5415173.29469922,1481017.83262806
-2775608.38101176,5462359.01955001,1493764.05045094
-2702997.64726518,5436005.07353351,1563196.75581163
-2760518.91020459,5437057.47889607,1470215.55098752
-2769650.58826775,5522640.7354731,1534437.21138156
-2779619.89923658,5469005.92031224,1660568.48268418
-2739360.49089073,5462835.30888662,1540501.40725401
-2782888.82677402,5423495.3956908,1416354.24194066
-2712468.56723918,5424360.86208647,1520793.93683662
-2854070.22754774,5371996.47112531,1553890.40293306
-2636546.24093935,5489114.66227293,1674615.16513919
-2592288.35021058,5479721.96332222,1491142.76191192
-2611892.11420238,5518246.7389026,1677750.43768767
-2618562.92247309,5567056.10256012,1602812.24531976
-2695721.65991757,5475115.02562072,1417525.84727446
-2698945.19155149,5450091.50813792,1481405.14579778
-2655900.59030041,5421978.74647904,1580611.60579579
-2780499.31468923,5389307.82506187,1550823.72057751
-2741113.16199174,5406843.48686722,1456056.12379911
-2806067.57271578,5432946.96147114,1482430.40181225
-2804296.72804433,5319145.89965162,1638278.39970414
-2820676.40579579,5323236.03154146,1586603.6893747
-2643770.93859003,5523891.35709284,1452671.49834001
-2589787.96518966,5449999.54592039,1622414.54092266
-2756270.73782791,5388822.8197254,1521623.51585483
-2580934.44688564,5464584.93153811,1539630.85054111
-2723330.74183848,5444009.79859145,1633796.48502722
-2717797.77415893,5429439.03673202,1526300.58426872
-2813826.75475296,5386149.90692017,1398137.89965601
-2712965.96746757,5452192.13990112,1421280.97862868
-2661757.72502595,5414087.80662379,1580083.95201403
-2775432.63743008,5443735.58098921,1551268.833317
-2752725.18042408,5350761.67577171,1688831.83606825
-2711545.72445391,5424249.64605188,1421999.57751226
-2689876.47097081,5504541.6301049,1531461.58923369
-2638339.79493106,5543841.74772116,1592809.1312648
-2739817.93767304,5433746.23255473,1432609.53658684
-2632964.15212831,5449840.13360393,1691252.51321066
-2559099.30553752,5454821.36007823,1592204.19931552
-2778697.90357932,5391753.48327025,1695264.82734922
-2657293.57490884,5514462.35856583,1616826.54236332
-2710834.86366489,5478406.71731609,1406320.93263118
-2755918.96474092,5394034.46105106,1494278.78379668
-2687416.05403459,5491110.91496478,1439325.43754971
-2794672.79843759,5435740.0416545,1613998.29814184
-2706917.0483592,5505032.25635027,1427089.78820846
-2772655.17144391,5429864.7985869,1625072.67286356
-2805987.96002241,5480516.94873288,1573927.77626561
-2706175.93741204,5469061.16201425,1501693.83251059
-2560816.24519878,5477022.99391614,1558422.2019295
-2662078.33710741,5459865.4384075,1630222.27814256
-2699854.18613388,5469244.10027943,1673342.63380977
-2638404.75015019,5455175.20617013,1494657.80006309
-2623652.59163403,5478153.92406176,1496699.55894891
